@relation 'ToWeka_sectionSegmentation'
@attribute m1 numeric
@attribute m5 numeric
@attribute m6 numeric
@attribute m7 numeric
@attribute m8 numeric
@attribute m9 numeric
@attribute m10 numeric
@attribute m13 numeric
@attribute v1 numeric
@attribute v2 numeric
@attribute v4 numeric
@attribute v12 numeric
@attribute v13 numeric
@attribute vCent numeric
@attribute vFlat numeric
@attribute class  {tani,	non_tani,	}
@data
-732.148010,-17.956934,-7.557276,-12.852157,-7.993156,-3.523914,-3.188767,-10.112846,1571.652832,188.852036,113.214233,65.328262,218.879837,0.000048,0.000056,non_tani
-728.417542,-19.082357,1.122172,-3.624202,1.991944,-2.026871,-4.294804,-12.361755,16043.785156,214.448288,640.440247,94.593819,408.925385,0.000168,0.000633,non_tani
-692.544495,-24.984385,-1.039341,-10.991432,-2.282226,1.722571,-5.365942,-10.760759,7012.761719,134.056839,516.600525,69.072632,391.395172,0.000062,0.000176,non_tani
-670.795288,-32.481335,1.555229,-15.581999,3.742675,0.343792,-6.489707,-18.211447,4322.931152,101.916000,524.826721,60.512306,419.228546,0.000050,0.000053,non_tani
-647.801758,-30.422556,6.802729,-29.957735,7.406793,8.547968,1.649482,-27.825850,148.760361,181.061844,47.391228,44.927303,46.657501,0.000021,0.000007,non_tani
-755.460510,-16.121819,5.323317,-5.623342,4.325770,2.613657,-12.381331,0.801040,6143.145020,781.255554,675.897522,121.050377,290.822174,0.000190,0.000477,non_tani
-671.773010,-27.349707,1.107209,-40.879986,11.125593,14.017202,0.389949,-18.340027,2386.182861,212.703888,213.935684,51.781216,99.095024,0.000046,0.000108,non_tani
-703.581360,-25.118687,-2.012985,-16.535351,3.320427,4.693329,-1.378057,-1.122807,2994.118652,892.427734,503.636200,133.069443,569.554565,0.000250,0.000123,non_tani
-729.913330,-27.779518,4.067455,-11.395957,3.681279,-1.957328,-6.205621,-6.229114,3832.205811,903.311768,757.806030,85.030769,344.549713,0.000215,0.000274,non_tani
-695.202393,-29.070589,-3.144215,-20.500465,3.553210,3.368431,-0.370467,-9.662004,3475.200195,543.740723,353.927094,82.743454,267.146545,0.000140,0.000121,non_tani
-661.512268,-39.817524,2.635417,-25.119024,3.026801,8.302502,2.302095,-17.670364,3835.232910,559.750671,390.693268,125.663773,181.470932,0.000122,0.000109,non_tani
-721.666321,-32.653973,2.296456,-14.660511,1.302580,3.320246,-2.437701,-3.304646,6363.333496,713.465515,614.591309,176.871552,178.890030,0.000215,0.000347,non_tani
-679.459473,-30.083115,0.700614,-34.521786,1.955628,6.324905,6.125020,-10.241892,542.304626,160.600967,131.607635,87.691193,65.223946,0.000031,0.000024,non_tani
-722.184265,-24.946016,-2.657136,-11.243968,-2.270396,1.952597,-6.307827,-7.955419,3493.738037,161.248505,265.931519,73.614594,250.373535,0.000109,0.000073,non_tani
-681.103516,-26.929258,-5.856963,-30.611624,1.123421,10.001943,9.133850,-10.256195,617.860352,103.474556,95.946175,42.620995,68.752953,0.000039,0.000013,non_tani
-691.841797,-24.438272,1.005649,-19.399937,-4.672991,-2.467455,0.316669,-0.023962,1719.460083,855.187561,502.441315,111.239944,231.162415,0.000201,0.000072,non_tani
-626.927002,-44.818493,-0.028994,-23.934614,11.739050,4.748913,-3.157917,-15.890922,3044.908691,582.906372,279.846588,52.613754,175.094910,0.000138,0.000103,non_tani
-640.580566,-31.477995,-4.142111,-33.580067,5.796558,10.992861,4.750989,-22.271454,387.796722,206.706802,72.424118,49.451847,43.684685,0.000034,0.000003,non_tani
-635.897217,-39.542892,-0.382639,-27.477856,4.970935,14.233034,1.549731,-23.211580,365.323883,193.929840,96.332954,33.104191,37.988937,0.000046,0.000004,non_tani
-598.598083,-41.419350,6.632538,-19.832558,6.463607,4.223658,-7.113375,-20.701309,1620.013794,1436.039917,438.196198,70.532333,135.500046,0.000613,0.000034,non_tani
-608.380554,-46.843903,6.721014,-28.526022,4.781688,9.219013,0.103508,-21.353773,330.730103,209.834671,122.697823,59.207104,60.241699,0.000054,0.000006,non_tani
-660.635559,-34.529881,0.758541,-33.777058,6.559055,8.933996,2.599175,-15.388276,823.252380,181.026474,161.703308,45.616180,35.069313,0.000046,0.000014,non_tani
-659.046082,-36.137722,3.149405,-30.867022,6.094784,5.111733,-2.907340,-22.403162,370.650299,157.734177,111.831314,30.951334,58.466576,0.000052,0.000006,non_tani
-665.850403,-40.505054,1.086759,-18.200567,3.249411,8.229478,-8.072264,-26.395210,251.238647,180.844879,112.600128,25.717560,75.378983,0.000046,0.000006,non_tani
-629.791382,-50.373482,11.368110,-8.166398,-1.892673,9.146948,-14.956168,-29.001415,875.200012,566.343689,125.096382,115.354660,75.306030,0.000089,0.000005,non_tani
-603.173523,-41.227871,8.229761,-22.528118,6.872463,3.275096,-8.462332,-26.353821,1226.249878,1279.914062,405.553345,89.048584,69.561188,0.000625,0.000039,non_tani
-629.956421,-45.624695,8.710529,-19.536791,2.860935,2.804011,-9.881912,-28.743809,400.410614,221.641769,47.869350,58.708744,45.387032,0.000045,0.000003,non_tani
-639.945068,-40.157322,6.992212,-27.466335,1.421363,-0.102293,-10.912506,-25.806513,1043.308350,370.595459,109.399063,65.316956,60.250710,0.000134,0.000008,non_tani
-770.073730,-9.166690,-5.720518,2.044533,-2.827955,-9.399439,-11.374084,-0.178214,4852.121582,266.776154,267.399048,120.883369,380.414154,0.000085,0.000190,non_tani
-709.101685,-13.598934,-4.884367,-26.906464,-7.661715,-2.518814,-6.041357,-17.511120,10753.855469,170.529007,93.447144,79.550072,165.296753,0.000115,0.000758,non_tani
-680.923584,-25.499794,1.054383,-31.685450,-1.229186,4.220891,-8.957617,-22.967257,2182.445801,176.137238,82.878143,80.488556,104.995705,0.000069,0.000072,non_tani
-744.835510,-19.334095,-9.604274,5.594837,-10.616391,-13.571692,-10.255200,5.280842,1833.346924,174.915314,233.967819,194.152542,104.081871,0.000073,0.000068,non_tani
-814.045715,-3.954005,-3.426236,-11.853193,4.326798,5.750478,-14.415785,5.616489,3526.613037,411.549316,345.303833,114.483109,287.145538,0.000141,0.000313,non_tani
-834.692017,-2.966354,-5.624822,2.634928,1.167935,4.509686,-2.733297,10.910665,2139.899658,211.357193,196.547699,149.459427,124.497673,0.000098,0.000399,non_tani
-776.813049,-14.985810,-7.420491,0.275315,7.962532,2.955691,-18.537138,-1.744961,1400.289551,137.191528,55.941204,56.532566,173.156509,0.000052,0.000094,non_tani
-784.198425,-15.290802,-9.040339,-9.699072,9.738960,10.444663,-33.698986,-11.733627,232.221176,58.070919,85.205994,103.463104,76.711601,0.000064,0.000053,non_tani
-756.840637,-21.486092,-2.638610,-28.754921,10.224229,3.479078,-27.420589,-4.070678,133.562103,112.240456,72.137093,51.214230,35.776245,0.000060,0.000017,non_tani
-753.874329,-20.334301,-1.701811,-35.792797,4.898532,11.539546,-37.362747,-6.920640,616.393616,38.729656,78.270363,114.786835,56.616856,0.000091,0.000009,non_tani
-734.040710,-18.710970,-4.641917,-20.809282,4.431720,0.602719,-16.257223,-6.498594,5659.524902,300.926331,265.090729,114.662773,80.375282,0.000209,0.000345,non_tani
-771.655518,-7.890492,-3.239208,-7.578135,1.918203,-0.705899,-5.166216,-11.755044,8627.595703,115.008057,73.883629,172.987701,86.735382,0.000194,0.000477,non_tani
-655.264343,-31.986940,10.352375,-35.967514,9.465238,12.642914,-10.291598,-14.891470,883.506592,89.870972,94.941574,84.353653,65.403526,0.000045,0.000011,non_tani
-700.369141,-28.285484,13.699717,-26.958479,2.555727,9.793889,-11.281816,-15.029016,1325.135254,95.534195,175.167007,90.202492,71.619690,0.000054,0.000056,non_tani
-779.807434,-6.098530,2.927810,5.612875,-6.990199,-4.696901,-11.239552,-1.935617,4849.484863,233.790024,217.699890,77.391151,84.774536,0.000168,0.000396,non_tani
-691.034851,-20.901850,8.153243,-20.427191,3.748702,2.902168,-10.045585,-16.654591,11160.491211,260.158051,464.276245,57.326164,296.784546,0.000091,0.000515,non_tani
-752.574402,-22.087078,12.415860,13.400493,-7.094342,6.876610,-18.237976,-0.947058,2420.499268,361.449768,448.704834,77.017685,144.414963,0.000193,0.000175,non_tani
-714.822266,-20.822912,4.233838,-25.301601,0.560453,8.799135,-11.092413,-14.637021,3933.302490,164.700043,312.122925,89.770378,143.706589,0.000034,0.000074,non_tani
-724.178162,-18.013044,1.433104,-6.761842,-7.005660,-2.278155,-4.557518,-9.244956,3171.991455,333.434021,304.165070,65.259476,98.480568,0.000125,0.000243,non_tani
-706.076965,-22.172720,13.326889,-13.204371,2.353088,9.178165,-10.672871,-17.204153,10653.203125,266.684418,684.203796,47.318970,241.329269,0.000118,0.000478,non_tani
-723.277893,-23.229961,0.254662,-5.639262,-1.343911,-7.133251,-14.251437,-2.984784,8337.513672,286.104584,482.788177,131.510468,197.548187,0.000105,0.000343,non_tani
-635.638672,-41.472214,7.679068,-25.372234,12.187571,6.400459,-9.712149,-22.930782,1546.656128,313.635223,186.827728,125.335335,115.221825,0.000047,0.000037,non_tani
-676.662537,-29.242182,8.932681,-32.882008,-5.913176,8.102698,-6.424709,-13.937592,944.550842,186.161041,98.454346,87.180519,85.057861,0.000049,0.000022,non_tani
-759.164978,-4.676227,3.196093,-13.336714,-3.308871,0.649150,-2.524620,-3.774574,8904.743164,303.404236,359.806549,98.336830,275.112762,0.000106,0.000295,non_tani
-678.047119,-28.292351,6.377732,-22.240656,1.015469,3.349473,-4.850960,-8.509006,4351.876953,413.766235,538.799683,62.869434,105.146591,0.000163,0.000105,non_tani
-751.333252,-17.693611,11.025471,-11.291122,5.415892,-0.429867,-9.348712,-9.270567,7466.298340,314.800232,258.498444,93.679001,284.995575,0.000192,0.000645,non_tani
-681.503052,-35.169014,6.508752,-22.489904,1.367710,12.210396,-13.690249,-20.690382,813.044373,83.655869,145.387054,105.773827,74.677208,0.000020,0.000034,non_tani
-706.632141,-22.582308,-5.370052,-16.812069,-2.721269,6.376923,-12.542241,-12.992569,922.868408,83.873734,147.145782,61.114582,56.839474,0.000046,0.000018,non_tani
-770.373230,-3.095325,-3.860955,-7.040703,-6.783766,-6.002468,-5.668580,-4.844128,6748.788574,148.025314,118.917343,98.368317,252.019379,0.000115,0.000207,non_tani
-708.735840,-21.957813,-0.148644,-19.406530,2.312248,4.424159,-0.428650,-14.228018,4643.358887,156.728958,362.947906,121.964935,234.262817,0.000095,0.000135,non_tani
-730.701721,-14.469851,-0.599732,-22.746187,-5.005662,3.849498,-3.361479,-8.638390,2583.425537,108.618584,200.016373,90.061470,94.498779,0.000061,0.000075,non_tani
-697.374451,-22.135820,-1.995490,-9.319297,2.029759,-3.624539,-9.568160,-6.067780,9729.803711,309.232544,451.252289,75.401726,411.500336,0.000092,0.000197,non_tani
-611.779663,-40.740856,-0.039658,-31.689056,-0.582394,1.217870,-2.862075,-20.989939,478.414276,333.249207,134.774506,168.426926,57.545338,0.000058,0.000005,non_tani
-621.023743,-45.296017,9.834512,-26.788301,11.010721,18.704063,-20.254049,-28.879313,219.075150,500.956604,48.381271,75.256271,75.121880,0.000047,0.000004,non_tani
-632.781128,-51.021843,26.843931,-25.088812,20.319683,24.539701,-25.143517,-24.243477,268.205841,87.903648,79.175705,75.537659,70.946487,0.000028,0.000006,non_tani
-742.081360,-13.757837,3.718132,-5.863508,0.972876,-3.341490,-4.741379,-8.775196,5300.371582,168.380402,378.945129,127.441589,165.034485,0.000216,0.000124,non_tani
-667.319153,-24.721773,6.772265,-29.630495,-5.662986,6.982358,-8.009482,-22.440443,3794.408691,204.065094,202.890762,101.113441,76.342484,0.000054,0.000103,non_tani
-758.886536,-16.182426,8.054307,2.450947,-3.160253,3.644776,-5.313424,-4.661189,3114.581055,192.593811,295.929321,80.602234,111.145218,0.000243,0.000202,non_tani
-726.052368,-12.014477,3.137440,-40.186844,0.178876,10.291407,-18.877680,-8.570709,3483.245605,230.406250,520.243958,117.745094,123.872383,0.000229,0.000074,non_tani
-810.095581,-5.001972,-2.226904,12.238178,4.152532,-6.830633,-14.086369,-4.878373,3060.632812,88.954407,78.649170,76.506371,87.413200,0.000092,0.000188,non_tani
-700.002991,-26.211514,8.782706,-25.275173,-4.171720,12.253515,-10.481676,-21.579212,2187.208252,224.570572,247.918335,107.215668,93.447182,0.000075,0.000073,non_tani
-729.997620,-32.780708,0.554948,2.738121,4.379251,-3.791201,-9.966145,-7.867858,1882.185669,183.831512,338.917908,100.675621,141.278595,0.000045,0.000080,non_tani
-745.830872,-16.630919,5.138557,-3.924292,-2.036934,2.052505,-12.354267,-17.133270,2657.269043,144.514679,251.381744,55.336399,152.875214,0.000123,0.000140,non_tani
-674.814819,-30.593893,1.746183,-21.893801,-2.064424,8.674714,-3.442460,-18.610113,587.967041,86.213150,180.019211,84.084625,68.502769,0.000030,0.000013,non_tani
-738.179688,-25.763445,1.913026,1.238762,4.238392,0.949488,-16.081264,-14.142534,7378.651855,412.307709,406.411804,118.377373,181.822662,0.000075,0.000339,non_tani
-667.009216,-30.755035,5.675119,-32.919132,8.912101,0.128596,1.060140,-15.252559,155.203552,83.759354,91.435081,86.291756,91.084473,0.000036,0.000007,non_tani
-718.459229,-24.626806,-0.253958,-11.775347,-2.553789,-4.587794,-2.942482,-6.294978,4692.049805,151.608536,206.820175,41.284496,194.960098,0.000083,0.000116,non_tani
-682.260986,-37.791035,5.610384,-21.550152,9.024411,2.670350,-0.529435,-16.582445,5164.562988,313.669037,296.948303,76.047852,71.660629,0.000100,0.000433,non_tani
-744.921204,-17.292976,0.848988,-7.699889,-5.219102,-3.389122,-1.072494,-0.729494,9856.301758,138.849823,313.350769,121.549324,446.058136,0.000073,0.000312,non_tani
-642.763611,-38.901043,4.158538,-28.613033,12.056512,2.890516,-0.718266,-25.681841,5485.379395,322.167175,239.183121,112.503723,115.918297,0.000082,0.000342,non_tani
-748.494202,-14.662171,4.546898,-15.648825,-3.523338,-0.660003,-2.762740,-10.965713,9869.463867,505.737701,129.689224,39.483356,206.419495,0.000185,0.000877,non_tani
-695.909607,-26.073029,-0.276582,-29.200476,0.965478,0.243164,-2.115122,-12.146234,3669.976318,166.802322,425.849335,84.961761,205.215775,0.000095,0.000077,non_tani
-714.091309,-19.574224,6.196917,-23.260004,9.469751,6.527299,-5.712420,-4.458743,6859.999512,413.272552,336.740692,128.118118,457.372253,0.000099,0.000346,non_tani
-652.625916,-31.897289,0.281971,-37.646763,4.990954,12.412885,0.740173,-15.421771,392.164490,130.396347,97.774529,93.978996,42.441486,0.000028,0.000006,non_tani
-664.206726,-26.965921,2.618392,-25.964836,2.794537,9.260494,4.337661,-21.127041,226.093414,282.229858,67.915817,49.332829,27.244629,0.000051,0.000005,non_tani
-679.211548,-24.865511,6.431475,-34.888290,6.673032,11.450280,-0.585693,-28.873314,223.814270,263.337311,130.515976,36.691242,24.065128,0.000058,0.000010,non_tani
-708.368774,-25.727339,-4.777756,-33.293713,2.884499,4.410443,-7.779441,-15.082524,1375.692017,316.911621,118.643890,103.619576,235.134064,0.000147,0.000015,non_tani
-656.627441,-16.800148,-2.068924,-26.656300,-14.361084,-4.193373,-7.827443,-9.975914,6841.473145,387.231079,235.238052,74.137848,400.998962,0.000072,0.000169,non_tani
-679.728333,-29.553402,-5.977404,-11.459327,-1.086134,-7.126280,-22.308987,4.893248,4539.058105,1360.112305,298.997314,132.420624,98.009163,0.000435,0.000212,non_tani
-640.834351,-40.584984,1.229909,-21.248566,-1.997932,-0.806719,-9.985588,-18.761015,1835.917480,239.256409,580.385986,81.304649,268.022614,0.000069,0.000027,non_tani
-662.642212,-34.108120,-1.338476,-21.773125,7.025287,-0.717124,-10.499653,-6.802164,2757.387695,727.504883,329.696838,234.841125,302.095154,0.000206,0.000034,non_tani
-731.299683,-6.013358,2.718291,-7.537982,-4.986503,-14.396526,-9.677989,8.554428,2442.790771,1474.013916,159.760971,120.243088,218.637939,0.000428,0.000154,non_tani
-660.281250,-26.333605,0.211932,-25.047989,0.886280,-1.238197,-6.036661,-12.663947,5072.703125,502.090057,457.842499,134.547226,242.867340,0.000119,0.000066,non_tani
-677.862610,-12.831551,-1.642663,-3.616873,2.468891,-11.301050,-11.990896,14.097687,6554.106934,1630.957031,187.688553,193.081100,163.153366,0.000535,0.000123,non_tani
-605.873779,-40.559441,6.549126,-19.467566,12.332611,-2.030884,-7.960124,-16.573925,1032.277344,793.007263,223.231949,318.757904,269.868530,0.000153,0.000006,non_tani
-673.978760,-39.053555,-2.579694,-16.710865,3.233809,1.291913,-3.993495,-8.505986,2464.121582,640.059021,462.251343,239.533646,246.578171,0.000174,0.000023,non_tani
-724.166077,-24.928387,-2.120680,-16.351448,0.793077,-4.296934,-6.389122,-5.760058,2541.637451,502.324066,211.105270,132.283615,309.367767,0.000189,0.000159,non_tani
-647.435120,-34.678326,1.170273,-21.612293,5.562930,1.328679,-10.748973,-9.244779,1335.774170,498.638916,362.370819,145.252411,211.902573,0.000127,0.000026,non_tani
-689.532410,-27.199902,-3.121977,-23.438704,-4.572376,-6.782339,-13.176101,-1.854067,2144.820312,479.404785,118.182030,179.243118,193.442429,0.000152,0.000054,non_tani
-714.323181,-28.525597,-6.415634,-18.403660,7.248329,8.768677,-2.126325,-12.982724,2020.145020,315.113220,214.463470,106.870262,101.304939,0.000112,0.000097,non_tani
-760.705627,5.231036,-6.129967,-16.007729,-7.133624,-9.776580,-0.221282,-4.816948,4761.273926,729.168640,63.016991,250.402863,148.065887,0.000256,0.000426,non_tani
-673.382874,-24.701578,-11.584703,-19.681425,5.100218,6.787647,-1.566976,-21.927174,374.836853,113.260170,83.879814,32.206791,89.544296,0.000021,0.000011,non_tani
-660.061951,-30.065180,-9.562940,-31.056379,1.587702,0.317054,-1.146829,-16.423311,1373.136963,160.821609,200.463562,72.941681,125.827789,0.000058,0.000019,non_tani
-744.713257,-5.954732,-6.909868,-8.634792,-4.013133,-8.178683,-3.989207,-2.461985,4318.010254,821.412109,195.519058,93.002419,288.847443,0.000228,0.000356,non_tani
-709.613953,-8.712338,-3.100929,-24.169991,-8.158517,-0.637726,-0.609859,-11.061133,1990.657104,109.356026,94.049660,59.480534,84.093117,0.000013,0.000043,non_tani
-722.534607,-14.278574,-4.283456,-14.076569,-5.065906,-4.579668,-9.892786,-12.491092,7187.365234,424.262726,141.609177,71.429756,130.953476,0.000088,0.000404,non_tani
-700.421753,-5.496093,-11.254613,-13.054185,4.186698,-16.250525,-13.501567,-6.888195,2313.231934,845.073669,239.256332,53.464066,82.591797,0.000197,0.000095,non_tani
-705.068359,-21.449081,-17.621925,-6.225820,13.014630,-11.310982,-14.520506,-7.282591,912.133118,218.840912,108.052269,115.403374,73.236755,0.000153,0.000015,non_tani
-786.716736,-12.848003,-1.845496,6.061455,-2.666088,-2.312057,-17.809471,7.917487,324.989899,1105.543213,269.085602,62.404175,96.771423,0.000368,0.000119,non_tani
-723.952026,-23.817261,-16.332268,-5.047319,4.079436,-12.945834,-16.009689,4.749856,3256.593262,125.014038,183.468399,94.934212,71.164467,0.000019,0.000058,non_tani
-694.809082,-21.213898,-1.146505,-27.624128,5.430260,5.275556,-7.648815,-10.591308,4879.816895,840.492737,284.088776,274.962250,245.565628,0.000205,0.000319,non_tani
-717.676880,0.527695,-4.245874,-21.476362,-1.202825,-2.439147,4.672706,-10.906220,6087.366699,418.276367,166.219406,58.779289,51.660503,0.000092,0.000280,non_tani
-688.871277,28.184965,-8.673443,-14.709853,-4.866450,-13.983884,5.938200,1.427558,2590.134277,429.393921,193.440292,138.813354,73.382744,0.000069,0.000100,non_tani
-754.121765,-15.831963,-5.673716,-15.463991,-3.343800,-11.638841,-18.564970,-2.935534,1708.686157,280.893005,65.041748,57.172440,94.498100,0.000044,0.000050,non_tani
-773.414062,-11.186372,-4.844778,-0.552604,3.786045,-1.761834,-14.204256,11.047587,5143.723145,310.269379,148.793274,206.706573,158.897293,0.000152,0.000421,non_tani
-845.040649,11.004340,2.501130,12.448265,5.905268,-15.351277,-9.338075,2.484326,2616.475098,510.283813,75.066154,111.106705,94.781853,0.000227,0.000447,non_tani
-788.702637,-2.949878,-3.136434,12.083784,11.795685,-4.036306,-12.848301,12.628035,3211.124756,1622.563843,61.842564,115.189209,119.490921,0.000638,0.000536,non_tani
-793.681885,8.045300,-2.799801,-0.776974,-4.074009,-14.745520,-2.476452,4.425175,3824.883789,302.785980,85.371872,196.224274,86.622948,0.000102,0.000247,non_tani
-817.474121,24.811274,2.510378,-3.620585,-5.760460,-6.976841,6.079895,9.493674,3343.703369,584.981689,106.502563,100.980820,136.062973,0.000307,0.000556,non_tani
-800.417053,11.365394,2.095906,-0.738397,-10.038976,-8.856549,5.460924,10.364309,4146.146484,653.313049,96.993454,63.787827,95.434837,0.000182,0.000507,non_tani
-869.238525,2.227517,2.694672,5.611156,13.866471,1.618523,-4.931798,0.284207,4613.528809,1039.171753,109.463165,91.647598,131.346100,0.000405,0.001065,non_tani
-766.704102,-9.225144,-4.130980,5.483583,6.761626,-2.921914,4.676935,1.177289,1145.620117,174.344238,62.973034,160.869720,66.021202,0.000025,0.000053,non_tani
-748.867798,0.869303,-5.059388,-7.432206,5.320672,-2.015488,4.084833,-7.420789,4194.407715,558.923035,104.058632,154.586578,186.651367,0.000060,0.000207,non_tani
-731.498779,-5.182054,-16.460474,4.963905,14.763801,-3.442860,0.719870,2.041218,368.160370,120.935677,53.937687,124.805237,31.171156,0.000013,0.000014,non_tani
-712.415039,-6.668676,-21.073963,8.874120,26.398975,-10.561255,-3.074071,-3.084157,385.977905,53.443256,67.239044,30.760687,18.256500,0.000010,0.000004,non_tani
-686.374451,-15.051909,-13.629834,5.621628,22.031731,0.323145,0.949268,-5.744112,143.714066,90.419762,68.121117,21.591063,23.730694,0.000028,0.000007,non_tani
-827.094421,-1.419774,-0.997925,15.761099,8.888444,-3.655393,-6.612701,-3.811745,1509.287231,145.982559,62.683666,40.377934,36.246838,0.000098,0.000256,non_tani
-957.951660,18.785166,23.297390,15.297458,13.919404,5.783657,1.251437,-2.642132,170.129745,66.011787,60.882336,66.297752,30.760880,0.000225,0.000292,non_tani
-889.210083,6.840842,12.514157,14.499365,7.313630,-4.237909,-7.615613,1.472345,5394.488281,363.209503,57.633568,70.356247,88.095810,0.000179,0.000937,non_tani
-888.338440,9.043195,3.644687,0.044916,-0.623670,-11.240075,-15.736808,3.005437,973.923523,74.408005,64.304085,28.768818,101.043678,0.000024,0.000072,non_tani
-951.549500,16.384426,17.868238,6.298324,7.318861,4.528740,2.173745,-4.401286,614.321350,363.212280,44.527000,76.912315,35.672897,0.000235,0.000372,non_tani
-784.757568,-14.153130,2.965573,12.938880,1.247430,-8.405631,-19.274685,-4.368099,2183.024902,209.607407,110.737968,103.209274,109.167320,0.000218,0.000268,non_tani
-857.786255,-0.651282,-0.677698,11.157584,6.926305,-5.270213,-14.357235,-1.872454,4676.549316,223.003860,91.017418,30.240911,47.491108,0.000196,0.000690,non_tani
-928.520325,10.828001,14.271152,12.356409,11.766589,6.161948,0.592452,-4.083880,1658.646362,266.981903,94.157913,51.381893,47.091305,0.000149,0.000416,non_tani
-831.840210,1.822269,-4.364080,12.849384,-0.315834,-12.003259,-12.345394,-3.098931,3973.616211,334.905640,44.710541,44.660053,46.240753,0.000267,0.000725,non_tani
-847.669556,5.683232,-2.090644,6.748842,-2.558334,-8.813688,-10.521007,7.307405,1787.830811,133.669189,81.875084,70.980354,136.885117,0.000141,0.000296,non_tani
-928.369690,11.196542,7.972108,9.544631,9.965302,3.577201,-1.429567,2.007762,4649.716309,506.753845,54.574768,51.024399,131.876129,0.000347,0.001053,non_tani
-819.196472,-5.295782,-9.198728,16.064682,-0.260136,-14.133814,-16.526102,6.179481,2822.303223,289.376282,135.361374,49.849751,200.874741,0.000185,0.000458,non_tani
-883.719482,4.544868,8.816840,18.323507,7.694549,-3.378632,-9.842914,-5.847362,4788.558105,237.358353,101.311737,45.795597,56.442265,0.000273,0.000954,non_tani
-849.009399,-3.777684,9.628299,17.325500,4.053749,-0.576126,-15.210552,-5.894652,6011.732910,65.959297,75.044807,60.879036,40.826878,0.000083,0.000950,non_tani
-789.783203,-14.306710,7.068974,16.464006,-0.007354,-6.177760,-24.387516,-3.420140,1984.714966,177.821930,123.642525,58.222317,83.870758,0.000063,0.000198,non_tani
-799.346680,-7.067318,2.908720,17.781769,3.085658,-6.223860,-19.752880,-7.501057,1651.819946,170.230728,98.741959,76.919327,67.200470,0.000229,0.000231,non_tani
-863.721436,7.832724,-1.333220,14.435904,6.134422,-10.476349,-9.390863,-4.934821,4423.852539,363.337280,110.711288,69.846764,73.143837,0.000265,0.000612,non_tani
-846.517944,3.714692,1.955132,10.975944,2.449131,-7.113064,-7.575599,-6.587051,6264.212402,432.298126,52.106339,45.681271,47.166759,0.000456,0.001139,non_tani
-874.841125,9.258108,-0.395398,6.367176,2.669985,-6.260653,-6.245664,-6.355847,5870.064453,482.094940,109.286377,45.098488,43.306046,0.000430,0.001105,non_tani
-821.117981,-0.792016,-6.147975,11.378163,3.256253,-11.232723,-13.636765,-6.484278,4936.410156,314.829041,33.180664,64.717972,112.200859,0.000280,0.000652,non_tani
-818.772888,3.406990,-6.197354,8.410324,-0.924984,-13.041018,-13.146438,1.503094,1864.900879,129.356461,44.185024,92.925896,139.855240,0.000082,0.000186,non_tani
-830.053162,-1.541177,-5.215801,8.550071,0.553476,-6.471212,-13.079814,7.266455,3602.962158,181.248596,50.875870,123.659714,165.302231,0.000177,0.000395,non_tani
-827.979980,1.475857,-5.428232,10.307770,-0.007260,-11.588230,-14.581274,0.707334,2795.816895,172.514465,50.515766,72.435577,103.615532,0.000124,0.000322,non_tani
-880.708984,8.881738,5.203914,9.301796,0.996170,-7.980675,-6.765986,3.691190,4754.866699,543.137268,112.790741,77.947952,101.294357,0.000461,0.001175,non_tani
-807.228333,-3.945919,-7.620379,10.958241,1.557951,-12.722025,-15.271298,2.228379,4541.379883,251.941193,93.369659,101.567894,108.792694,0.000273,0.000775,non_tani
-835.525391,4.227857,-4.713959,9.132338,-1.984564,-10.054990,-9.005459,8.955908,739.689148,80.839104,61.335918,106.508263,96.563408,0.000124,0.000122,non_tani
-828.090576,-2.144759,-7.988982,9.418823,-2.351011,-12.546325,-10.801455,11.054382,1565.978516,197.242813,63.109707,76.000748,104.958107,0.000201,0.000300,non_tani
-811.168335,-3.780850,1.111707,15.917128,0.600690,-10.173853,-14.249214,-2.785960,2123.530029,168.979675,59.497089,56.719856,63.119648,0.000202,0.000261,non_tani
-882.234192,3.491213,12.648035,15.532780,3.806691,-2.837200,-6.674191,-1.685229,7930.991699,215.685699,159.400574,38.878445,27.852512,0.000280,0.001314,non_tani
-795.163574,-15.180805,1.522343,17.470774,0.386942,-10.925891,-22.621664,-2.983625,2397.296387,181.685379,99.182495,61.171333,116.849060,0.000129,0.000403,non_tani
-862.071838,1.817108,4.770805,15.914964,11.630601,-1.464441,-15.312223,-4.233268,4427.492676,125.078751,54.897316,58.508778,57.281288,0.000177,0.000785,non_tani
-831.620483,-10.635749,14.661333,9.821336,4.566446,-1.933800,-13.404052,-5.258069,10304.640625,180.679504,126.136345,29.261835,55.152157,0.000141,0.001351,non_tani
-797.888672,-2.761713,-9.804819,11.211915,0.196073,-14.416271,-14.040253,-7.125876,2472.170166,108.393890,67.941429,73.741577,103.844978,0.000089,0.000220,non_tani
-799.068420,-5.883327,7.568926,17.458960,0.636753,-7.769737,-19.456306,-7.151878,3276.331787,228.664139,132.438950,53.906418,71.372078,0.000236,0.000534,non_tani
-814.999817,-11.479572,18.896509,10.945955,1.260206,-0.136762,-24.553232,-4.466446,9717.836914,105.878571,158.707245,91.820297,64.566254,0.000084,0.001323,non_tani
